频率(Hz),到达时间(s),脉冲宽度(s),到达角度,幅度
6725436098.60457,0.3798471,3.00111358487862e-06,88.7879505645421,0.595932351133945
6812250153.43895,0.3798638,2.9704029537754e-06,88.8103474299439,0.741845504239787
6931606115.76731,0.3798975,3.00051617339835e-06,88.7278521051574,0.628477458147563
7012144332.55117,0.3812638,2.97654854872273e-06,88.806871570495,0.759244820895257
7029769191.00702,0.3816942,2.92235260045524e-06,88.4012674180047,0.285928932234587
7225414014.23972,0.3819121,2.90403902811272e-06,88.7451564441555,0.655411002651626
7012095637.54049,0.3820638,2.92226760573758e-06,88.8235015415916,0.766558062505277
7012258285.21407,0.3822638,3.09967144183456e-06,88.7915548542802,0.768084426091988
7029768035.66078,0.3824942,3.02089791231191e-06,88.4224957082011,0.249273321627429
7112232781.98758,0.3826638,2.96864075846338e-06,88.8070842959646,0.770773063083521
7029823550.00574,0.3826942,2.92058525614088e-06,88.3878080940958,0.240007376761958
7021044270.88446,0.3828857,3.04573462172406e-06,88.6930280157522,0.285928932234587
7129741012.39238,0.3830942,2.94229593335575e-06,88.4296250899922,0.221363256374832
7112164908.97762,0.3836638,2.98776793117654e-06,88.8042356155831,0.775361786755338
7020869857.84659,0.3836857,3.05439045071317e-06,88.6722990844225,0.249273321627429
7021032091.34084,0.3838857,6.0410781984513e-06,88.6447616867309,0.212313678562256
7215659588.65337,0.3839406,3.07753717054939e-06,88.5698781753548,0.219865529978958
7120956087.80156,0.3842857,2.9193719566564e-06,88.6906964624764,0.221363256374832
7210106732.21739,0.3846673,3.07321446471912e-06,88.7095635206499,0.196956419085235
7225443217.91019,0.3849321,2.93441114932797e-06,88.7855950720606,0.722323750492517
7121036615.09248,0.3850857,2.92061087785271e-06,88.6556955768656,0.183667426606648
7120959570.79097,0.3852857,3.00464822103337e-06,88.6946455615318,0.174167228175304
7012194903.44269,0.3868638,3.09896035336143e-06,88.7702250017391,0.769470667381448
7210196414.21878,0.3874193,2.97512478128066e-06,88.7183165391332,0.323318789493091
7012200665.92361,0.3876638,3.0619625440141e-06,88.8089213998192,0.763116839414011
7012231429.5189,0.3878638,2.94937517831965e-06,88.7854412565412,0.76122644507072
7225539005.81188,0.3879191,3.03145750824539e-06,88.7602487054451,0.763004973631611
7112119353.23863,0.3882638,3.08850188659952e-06,88.8288979242407,0.757085354441035
7112157778.80662,0.3890638,3.07970653072522e-06,88.8001861680557,0.747371516808828
7112131492.41674,0.3892638,2.96096470460836e-06,88.7928667413073,0.744647005238765
7612098545.25486,0.3904638,2.99151035951931e-06,88.8223922196291,0.725846933405158
7612161395.77317,0.3906638,3.08947053777541e-06,88.7787016470429,0.722309372661572
7612096058.42813,0.3952638,3.02365651333811e-06,88.7745684062848,0.61081779855289
7612090827.60343,0.3960638,3.04637204626506e-06,88.7923908155268,0.585925870797102
7612095643.54222,0.3962638,3.0657917883813e-06,88.8094229299861,0.579469083663694
7620892247.04903,0.398015,3.04687225178415e-06,88.6989641601234,0.136041037846879
7620880396.8476,0.398215,3.01231843839766e-06,88.6903150641791,0.145641893758293
6310208719.41861,0.6007586,3.00556509001255e-06,88.7491324757207,0.146936280778917
6325459339.09843,0.6013556,2.98271042431386e-06,88.7482419677882,0.769744055132764
6315679659.75502,0.6017245,2.9736472555588e-06,88.6129159796655,0.517986080664598
6499638626.66875,0.6024685,2.91801414264504e-06,88.7423403617152,0.763116839414011
6490316499.51985,0.6029237,3.03779695629192e-06,88.6951707836378,0.770773063083521
6310084901.29509,0.6036436,2.94519753274513e-06,88.7405125573044,0.282057864457914
6325523563.01844,0.6043916,2.92119509220608e-06,88.7433355333981,0.735848069742882
6315577628.38979,0.6047625,2.95543816196647e-06,88.5653890681544,0.398725160354475
6484380579.4326,0.6054237,3.07828116588207e-06,88.6807789606857,0.776505016538556
6310084247.15504,0.6064296,3.07549735424856e-06,88.7014668891971,0.40381614241842
6325460492.08398,0.6071416,3.04565545535296e-06,88.7823330724998,0.682050945814287
6315599322.71442,0.6078235,3.07977677630148e-06,88.5894495669837,0.263924533009859
6310120593.56653,0.6091616,3.07227018699406e-06,88.7173758755021,0.511250325732479
6756976785.09305,0.6101791,2.94004894130873e-06,88.8678254915424,0.531768334512561
